dish_id,total_calories,total_mass,ingredient_names,image_path
dish_1566316587,646.768066,311.0,olive oil vinegar radishes bacon garlic bell peppers scrambled eggs salt cucumbers mustard hash browns,./data/images/dish_1566316587/rgb.png
dish_1560367715,597.531189,305.0,broccoli brown rice vinegar pork olive oil lemon juice salt croutons white rice cherry tomatoes pepper onions parsley shallots garlic basil,./data/images/dish_1560367715/rgb.png
dish_1561575613,86.411438,70.0,walnuts salt mustard olive oil vinegar chard blueberries arugula pepper,./data/images/dish_1561575613/rgb.png
dish_1558639266,30.768999,29.0,corn on the cob,./data/images/dish_1558639266/rgb.png
dish_1558723537,14.5,58.0,cauliflower,./data/images/dish_1558723537/rgb.png
dish_1566317742,154.720001,254.0,blackberries oatmeal,./data/images/dish_1566317742/rgb.png
dish_1565195493,406.998535,291.0,sweet potato chicken apple sausage bacon olive oil egg whites,./data/images/dish_1565195493/rgb.png
dish_1559235690,172.604996,111.0,eggs,./data/images/dish_1559235690/rgb.png
dish_1560529844,91.68,168.0,berries sweet potato watermelon,./data/images/dish_1560529844/rgb.png
dish_1563913709,337.888184,263.0,olive oil cucumbers fried rice caesar salad salt cheese pizza figs cherry tomatoes mustard chard vinegar spinach raw,./data/images/dish_1563913709/rgb.png
dish_1563305883,83.052505,77.0,olive oil spinach raw parmesan cheese croutons vinegar apple salt mustard onions cranberries caesar dressing kale,./data/images/dish_1563305883/rgb.png
dish_1558639335,60.32,116.0,apple,./data/images/dish_1558639335/rgb.png
dish_1560454488,48.244003,42.0,mixed greens garlic salt cucumbers parsley olive oil vinegar cherry tomatoes carrot,./data/images/dish_1560454488/rgb.png
dish_1559933793,56.676903,111.0,salt pepper olive oil brussels sprouts,./data/images/dish_1559933793/rgb.png
dish_1564159636,487.873688,134.0,sausage olive oil pepper salt turkey bacon bacon brussels sprouts,./data/images/dish_1564159636/rgb.png
dish_1558724574,50.740002,118.0,brussels sprouts,./data/images/dish_1558724574/rgb.png
dish_1558718009,25.84,76.0,cantaloupe,./data/images/dish_1558718009/rgb.png
dish_1562873544,193.61171,201.0,carrot pepper sour cream arugula nopales salt garlic fish jicama corn olive oil parsley chive cheese pizza lime caesar salad,./data/images/dish_1562873544/rgb.png
dish_1562945823,62.19532,99.0,granola mixed greens blackberries raspberries vinaigrette honeydew melons cantaloupe,./data/images/dish_1562945823/rgb.png
dish_1558725403,289.050018,50.0,almonds,./data/images/dish_1558725403/rgb.png
dish_1564516366,31.049999,27.0,olives,./data/images/dish_1564516366/rgb.png
dish_1561752996,848.655762,415.0,garlic arugula brown rice thyme salt cilantro cheese salmon pepper chicken thighs olive oil tortilla onions tomatoes chili,./data/images/dish_1561752996/rgb.png
dish_1558381032,115.620003,20.0,almonds,./data/images/dish_1558381032/rgb.png
dish_1558549150,45.540001,66.0,grapes,./data/images/dish_1558549150/rgb.png
dish_1562958629,208.970001,172.0,chicken salad chickpeas artichokes olives,./data/images/dish_1562958629/rgb.png
dish_1558725253,33.950001,97.0,broccoli,./data/images/dish_1558725253/rgb.png
dish_1565036821,325.539917,134.0,soy sauce salt vinegar olive oil beef white rice orange juice chili green onions broccoli garlic kale cheese pizza onions,./data/images/dish_1565036821/rgb.png
dish_1558628921,24.6,60.0,carrot,./data/images/dish_1558628921/rgb.png
dish_1558032156,140.660004,26.0,bacon,./data/images/dish_1558032156/rgb.png
dish_1561062320,307.868378,202.0,wine shallots cranberries mushroom spinach raw jalapenos cream thyme lemon juice sour cream parsley white rice salmon cilantro ginger beef pasta brown rice arugula mustard greens olive oil apple bulgur lime salt onions chili garlic,./data/images/dish_1561062320/rgb.png
dish_1560798960,493.720886,429.0,cauliflower croutons sunflower seeds garlic onions tofu parmesan cheese spinach raw caesar dressing olive oil mustard kale lemon juice broccoli carrot salt mixed greens pears cherry tomatoes squash vinegar cranberries cheese pizza raisins,./data/images/dish_1560798960/rgb.png
dish_1560366438,71.93322,136.0,asparagus salt mustard eggplant pepper blueberries arugula vinegar chard olive oil walnuts,./data/images/dish_1560366438/rgb.png
dish_1565987201,560.658997,522.0,cucumbers spinach raw parmesan cheese caesar dressing chicken olives,./data/images/dish_1565987201/rgb.png
dish_1563393148,27.730003,118.0,broccoli squash zucchini,./data/images/dish_1563393148/rgb.png
dish_1562699570,24.42,22.0,brown rice,./data/images/dish_1562699570/rgb.png
dish_1566931140,126.700005,199.0,cauliflower avocado,./data/images/dish_1566931140/rgb.png
dish_1560360112,401.494019,248.0,berries scrambled eggs sausage,./data/images/dish_1560360112/rgb.png
dish_1566501473,413.942017,371.0,olives carrot lemon juice almonds cherry tomatoes onions tuna,./data/images/dish_1566501473/rgb.png
dish_1560368738,174.248901,225.0,olive oil mustard salt lettuce pumpkin seeds mixed greens carrot asparagus eggplant arugula vinegar,./data/images/dish_1560368738/rgb.png
dish_1558544870,198.354996,170.0,eggs berries,./data/images/dish_1558544870/rgb.png
dish_1562170163,53.5,107.0,pineapple,./data/images/dish_1562170163/rgb.png
dish_1562611522,132.949997,50.0,cheese pizza,./data/images/dish_1562611522/rgb.png
dish_1562614158,453.931671,301.0,apple white rice vinegar lemon juice cranberries olive oil kale pineapple jalapenos spinach raw steak mustard onions salt cilantro garlic broccoli,./data/images/dish_1562614158/rgb.png
dish_1562785369,440.577881,232.0,bulgur salt mustard greens vinegar lemon juice basil apple cherry tomatoes broccoli shallots olive oil cranberries parsley pork brown rice arugula onions pepper garlic,./data/images/dish_1562785369/rgb.png
dish_1563479568,83.673561,82.0,goat cheese apple salt lemon juice brussels sprouts olive oil mustard greens arugula pepper figs,./data/images/dish_1563479568/rgb.png
dish_1562871731,17.029999,131.0,bok choy,./data/images/dish_1562871731/rgb.png
dish_1562007789,302.954895,322.0,garlic caesar salad shallots brussels sprouts thyme olive oil lemon juice parsley pepper arugula salt quinoa,./data/images/dish_1562007789/rgb.png
dish_1567537352,50.792469,73.0,cucumbers bell peppers lettuce cherry tomatoes vinaigrette olives feta cheese onions,./data/images/dish_1567537352/rgb.png
dish_1563824279,58.599998,79.0,onions olives,./data/images/dish_1563824279/rgb.png
dish_1568400935,11.76,42.0,mixed greens,./data/images/dish_1568400935/rgb.png
dish_1558635994,93.839996,136.0,grapes,./data/images/dish_1558635994/rgb.png
dish_1562611853,267.213989,243.0,salt broccoli chickpeas parsley mustard greens olive oil arugula vinegar pepper,./data/images/dish_1562611853/rgb.png
dish_1566592456,55.439999,126.0,caesar salad,./data/images/dish_1566592456/rgb.png
dish_1562874250,394.440033,393.0,garlic lime fish arugula green beans corn carrot chive salt nopales parsley sour cream olive oil jicama pepper,./data/images/dish_1562874250/rgb.png
dish_1559844683,132.959991,198.0,broccoli potatoes grapes,./data/images/dish_1559844683/rgb.png
dish_1563305354,340.073578,208.0,salt broccoli onions olive oil orange juice chili beef green onions white rice vinegar kale soy sauce garlic carrot pepper,./data/images/dish_1563305354/rgb.png
dish_1561739805,696.363525,1102.0,raspberries broccoli berries sweet potato scrambled eggs cantaloupe vinaigrette mixed greens blackberries granola,./data/images/dish_1561739805/rgb.png
dish_1558641954,18.360001,102.0,cherry tomatoes,./data/images/dish_1558641954/rgb.png
dish_1564588688,148.178009,43.0,sausage,./data/images/dish_1564588688/rgb.png
dish_1563205953,218.769501,298.0,yam sweet potato egg whites pineapple chicken apple sausage,./data/images/dish_1563205953/rgb.png
dish_1567526738,225.159988,433.0,egg whites,./data/images/dish_1567526738/rgb.png
dish_1568048018,496.800018,287.0,turkey bacon olive oil scrambled eggs broccoli,./data/images/dish_1568048018/rgb.png
dish_1561739930,60.040001,79.0,sweet potato,./data/images/dish_1561739930/rgb.png
dish_1565898489,46.0,40.0,olives,./data/images/dish_1565898489/rgb.png
dish_1560369146,474.832947,359.0,cherry tomatoes shallots lemon juice basil onions brown rice pepper radishes garlic honeydew melons olive oil vinegar mustard spinach raw parsley blueberries pork asparagus salt broccoli,./data/images/dish_1560369146/rgb.png
dish_1562783691,421.686005,423.0,mixed greens grilled chicken,./data/images/dish_1562783691/rgb.png
dish_1565023128,41.594833,32.0,mixed greens granola blackberries vinaigrette raspberries,./data/images/dish_1565023128/rgb.png
dish_1559158354,21.0,60.0,broccoli,./data/images/dish_1559158354/rgb.png
dish_1562183151,108.392403,195.0,olive oil blueberries pepper vinegar arugula walnuts salt almonds mushroom green beans spinach raw carrot mustard parsley chard,./data/images/dish_1562183151/rgb.png
dish_1562094730,428.194458,336.0,mixed greens parsley squash chicken thighs green beans mushroom vinegar eggplant spinach cooked garlic shallots cherry tomatoes wine lemon juice cucumbers olive oil quinoa carrot salt,./data/images/dish_1562094730/rgb.png
dish_1562007842,492.281372,434.0,caesar salad garlic pepper arugula quinoa brussels sprouts pork thyme parsley lemon juice couscous shallots carrot jalapenos mayonnaise wheat berry olive oil cabbage salt,./data/images/dish_1562007842/rgb.png
dish_1567525637,153.264771,81.0,bell peppers garlic salt mustard cucumbers olive oil vinegar radishes,./data/images/dish_1567525637/rgb.png
dish_1561580431,258.003418,197.0,rosemary basil spinach raw vinegar cheese chicken pepper beef shallots spinach cooked onions cream wheat berry white wine caesar salad garlic pesto lemon juice butter mushroom arugula millet cherry tomatoes pasta salt thyme olive oil oregano bok choy,./data/images/dish_1561580431/rgb.png
dish_1560442226,83.790001,147.0,berries,./data/images/dish_1560442226/rgb.png
dish_1564168695,385.007996,78.0,pepperoni,./data/images/dish_1564168695/rgb.png
dish_1560360102,401.494019,248.0,berries scrambled eggs sausage,./data/images/dish_1560360102/rgb.png
dish_1558381742,78.199997,68.0,olives,./data/images/dish_1558381742/rgb.png
dish_1564690167,251.781372,207.0,millet pepper spinach raw arugula steak lentils vinegar olive oil lemon juice salt garlic chickpeas bell peppers green beans ketchup onions parsley pears,./data/images/dish_1564690167/rgb.png
dish_1559844479,83.449997,133.0,mandarin oranges grapes,./data/images/dish_1559844479/rgb.png
dish_1561060787,46.464848,91.0,brussels sprouts olive oil pepper salt,./data/images/dish_1561060787/rgb.png
dish_1566331801,296.990997,203.0,tomatoes salt bell peppers olive oil onions garlic spinach raw jalapenos chicken millet pepper,./data/images/dish_1566331801/rgb.png
dish_1558463429,42.09,61.0,grapes,./data/images/dish_1558463429/rgb.png
dish_1563475953,427.446991,453.0,garlic wine pasta spinach raw cream sour cream cauliflower shallots salmon pineapple ginger jalapenos brown rice beef mushroom thyme salt olive oil lemon juice onions lime cilantro chili honeydew melons,./data/images/dish_1563475953/rgb.png
dish_1562698209,284.133148,135.0,millet shallots olive oil onions vinegar beef salt bok choy spinach cooked,./data/images/dish_1562698209/rgb.png
dish_1561576026,330.456177,156.0,vinegar parmesan cheese millet bok choy olives roasted potatoes beef cheese pizza salt shallots spinach cooked olive oil onions,./data/images/dish_1561576026/rgb.png
dish_1564073677,108.967804,92.0,scrambled eggs olive oil sweet potato,./data/images/dish_1564073677/rgb.png
dish_1562788010,67.643532,182.0,salt caesar salad eggplant olive oil cantaloupe,./data/images/dish_1562788010/rgb.png
dish_1565109606,89.964882,94.0,olive oil sweet potato,./data/images/dish_1565109606/rgb.png
dish_1561575661,418.952423,228.0,olive oil blueberries onions shallots salt walnuts spinach cooked beef vinegar chard mustard bok choy millet pepper arugula,./data/images/dish_1561575661/rgb.png
dish_1562702853,272.567291,169.0,spinach cooked olive oil feta cheese vinegar cherry tomatoes millet bok choy vinaigrette beef shallots lettuce bell peppers olives salt onions cucumbers,./data/images/dish_1562702853/rgb.png
dish_1560888930,224.931168,151.0,wheat berry arugula white rice chicken celery root mustard onions olive oil vinegar spinach raw shallots garlic roasted potatoes cranberries salt parsley lemon juice thyme,./data/images/dish_1560888930/rgb.png
dish_1568056046,88.080002,189.0,olives carrot cherry tomatoes onions,./data/images/dish_1568056046/rgb.png
dish_1565032748,544.310486,435.0,beef arugula orange juice mustard onions broccoli salt green onions strawberries garlic white rice vinegar squash olive oil chili kale figs soy sauce,./data/images/dish_1565032748/rgb.png
dish_1558639089,19.32,28.0,grapes,./data/images/dish_1558639089/rgb.png
dish_1565627751,68.909271,72.0,sweet potato olive oil,./data/images/dish_1565627751/rgb.png
dish_1563221495,365.269897,164.0,garlic salt olive oil wheat berry thyme parmesan cheese spinach raw pepperoni pizza chicken breast cherry tomatoes,./data/images/dish_1563221495/rgb.png
dish_1562861174,401.797852,274.0,olive oil mustard cucumbers salt garlic bell peppers egg whites bacon radishes vinegar,./data/images/dish_1562861174/rgb.png
dish_1567628099,127.493019,132.0,salt chard olive oil mustard greens lemon juice cranberries shallots parsley arugula garlic kale apple bulgur,./data/images/dish_1567628099/rgb.png
dish_1565984345,210.357925,353.0,garlic thyme onions kale salt cauliflower white rice pepper eggs mushroom cream ground turkey olive oil celery chive carrot,./data/images/dish_1565984345/rgb.png
dish_1559842326,334.483002,106.0,almonds mandarin oranges,./data/images/dish_1559842326/rgb.png
dish_1565021104,291.309021,197.0,waffles tofu egg whites,./data/images/dish_1565021104/rgb.png
dish_1563389042,30.478174,62.0,salt carrot olive oil pepper,./data/images/dish_1563389042/rgb.png
dish_1567785165,273.112488,116.0,mixed greens blackberries raspberries sausage vinaigrette granola,./data/images/dish_1567785165/rgb.png
dish_1556575558,103.300003,151.0,celery olives brussels sprouts,./data/images/dish_1556575558/rgb.png
dish_1565023157,379.034851,260.0,raspberries vinaigrette mixed greens granola blackberries scrambled eggs,./data/images/dish_1565023157/rgb.png
dish_1562872223,306.862701,468.0,chicken garlic rosemary wheat berry squash olive oil thyme pepper spinach raw mushroom bok choy parsley basil salt lemon juice zucchini,./data/images/dish_1562872223/rgb.png
dish_1558026756,183.860001,178.0,honeydew melons cantaloupe bacon,./data/images/dish_1558026756/rgb.png
dish_1562615153,468.202423,286.0,goat cheese thyme garlic parsley lemon juice jalapenos vinegar white rice apple radishes salt cilantro chicken thighs arugula onions olive oil mustard greens steak kale squash brown rice basil pineapple figs,./data/images/dish_1562615153/rgb.png
dish_1563307575,671.082031,419.0,orange juice onions garlic soy sauce green onions salt carrot white rice pepper quinoa beef spinach raw vinegar rosemary olive oil lemon juice kale broccoli chili,./data/images/dish_1563307575/rgb.png
